is_feasible,feasibility_ratio,total_violation,annual_consumption_kwh,comfort_hours,peak_cooling_kw,penalized_consumption,n_active_constraints,wall_u_value,roof_u_value,window_u_value,window_shgc,window_to_wall_ratio,infiltration_ach,hvac_cop,hvac_setpoint_cooling,hvac_setpoint_heating,lighting_power_density,equipment_power_density,occupancy_density,violation_max_annual_consumption,violation_min_comfort_hours,violation_max_peak_cooling,violation_max_comfort_hours,violation_min_consumption
False,0.8,324.00065673384415,48409.969218379876,4675.999343266156,30.318432455831037,100898.18200036103,1,1.6369313221401953,1.027451306549983,4.158850947659666,0.6774756016616608,0.5450026709087832,0.7055941882218429,3.43895738159986,22.375927759363478,20.313120563984697,5.359422737967421,13.587176217589523,0.10426446347075766,0,324.00065673384415,0,0,0
False,0.8,324.00065673384415,48409.969218379876,4675.999343266156,30.318432455831037,100898.18200036103,1,1.9172918490657003,0.9683357565086881,2.0288926247655823,0.6030204106435141,0.4090641202289479,0.7297952616394086,2.7838939804990726,24.686292782371197,20.081230803615174,12.723183917356394,14.24196201334392,0.135218150031854,0,324.00065673384415,0,0,0
False,0.8,324.00065673384415,48409.969218379876,4675.999343266156,30.318432455831037,100898.18200036103,1,1.6651464851108337,0.9805462416118648,2.378141293539753,0.5743375017749832,0.3635207319558258,0.8113000606684457,2.8267759418504985,25.546416860961866,19.79913859528529,6.946225118207651,12.413112210527476,0.0914129752528927,0,324.00065673384415,0,0,0
False,0.8,339.90184261342074,46396.2380587761,4660.098157386579,26.612337072862857,104162.86936477541,1,0.8409741066161234,1.4817955858705225,3.7259866871059923,0.3423360750415967,0.15089123631020188,0.4834309670211984,3.1148943209612705,22.642725493038224,18.746268096205224,7.850951686938471,10.080483143537059,0.1396765424626425,0,339.90184261342074,0,0,0
False,0.8,339.90184261342074,46396.2380587761,4660.098157386579,26.612337072862857,104162.86936477541,1,1.8575261260682363,0.9824779246029964,4.584417809392793,0.4889134109075301,0.15865409448119724,0.4502229506430605,4.213913218072428,23.72122357959785,18.802098906801348,9.91594546741437,8.770507244901609,0.10819714019143988,0,339.90184261342074,0,0,0
False,0.8,339.90184261342074,46396.2380587761,4660.098157386579,26.612337072862857,104162.86936477541,1,0.6841881279831759,1.226704785860204,2.396628815156082,0.47313208944908075,0.10581026995405032,0.38693626535347064,3.481233891016712,23.919755338868494,20.400082192477214,7.916625787093032,16.33978263351851,0.13601223971892046,0,339.90184261342074,0,0,0
False,0.8,339.90184261342074,46396.2380587761,4660.098157386579,26.612337072862857,104162.86936477541,1,1.3968411040769924,1.2238574470661343,5.172300187657537,0.3407852491132721,0.2996579579046541,0.4828992159965009,4.981208755395938,25.70800387169718,20.15982852112224,13.420332943764212,14.251495727264507,0.11235856880027598,0,339.90184261342074,0,0,0
False,0.8,337.8739465134149,48897.946016409725,4662.126053486585,30.055936567565663,105977.34788268471,1,1.9780139363867972,0.3341936659515897,4.1281504932141715,0.44259126086257533,0.3140998074628074,1.1611173187898114,4.231090378310924,25.96502397480875,18.5135771578165,6.041096493841663,16.692065805544892,0.1078386917006409,0,337.8739465134149,0,0,0
False,0.8,350.1601016376144,47437.08287117793,4649.839898362386,33.02182001459493,108743.13126061014,1,0.6934891998076506,0.25721614813513194,1.3854621231839375,0.736514524798471,0.19593366235937146,0.6880458745386249,3.0666410055674698,23.41998522332775,18.277695370984375,10.190597909082705,8.811350763106578,0.13003565078223617,0,350.1601016376144,0,0,0
False,0.8,378.1186432089571,43117.815544468016,4621.881356791043,30.218144319002853,114604.66971555933,1,1.2915723073872618,0.16241601968245,1.4566219428971445,0.5981010614648335,0.10253079192310935,0.4929696617009984,3.8718344734164654,24.767580790770772,20.607845038010403,7.242693094605598,16.546150656170433,0.07372490874968,0,378.1186432089571,0,0,0
